age,fnlwgt,education,education_num,capital_gain,capital_loss,hours_per_week,income
36,208358,9th,5,4650,0,56,0
36,192704,12th,8,4650,0,50,0
42,259643,Masters,14,4650,0,40,0
53,116367,Some-college,10,4650,0,40,0
49,192349,Masters,14,4650,0,40,0
39,116666,HS-grad,9,4650,0,48,0
31,213002,12th,8,4650,0,50,0
30,124420,HS-grad,9,4650,0,40,0
39,179481,HS-grad,9,4650,0,44,0
25,231016,Masters,14,4650,0,37,0
37,117760,Assoc-voc,11,4650,0,40,0
35,70447,Some-college,10,4650,0,20,0
39,101146,HS-grad,9,4650,0,40,0
40,242619,Bachelors,13,4650,0,40,0
42,125461,Bachelors,13,4650,0,35,0
34,286689,Masters,14,4650,0,30,0
41,197069,Some-college,10,4650,0,40,0
35,276153,Bachelors,13,4650,0,40,0
32,216145,Some-college,10,4650,0,45,0
42,367049,Masters,14,4650,0,40,0
47,167159,HS-grad,9,4650,0,40,0
28,334368,Assoc-voc,11,4650,0,40,0
23,151888,HS-grad,9,4650,0,50,0
55,145214,Some-college,10,4650,0,20,0
23,242912,Some-college,10,4650,0,40,0
45,111994,Some-college,10,4650,0,40,0
43,227065,HS-grad,9,4650,0,40,0
38,43770,Some-college,10,4650,0,72,0
40,289748,Bachelors,13,4650,0,48,0
50,191025,Masters,14,4650,0,70,0
33,319854,Bachelors,13,4650,0,35,0
31,347166,Some-college,10,4650,0,40,0
41,70645,Masters,14,4650,0,55,0
60,184183,HS-grad,9,4650,0,40,0
62,138253,Masters,14,4650,0,40,0
50,138852,Some-college,10,4650,0,22,0
41,36699,Some-college,10,4650,0,40,0
32,386877,Assoc-voc,11,4650,0,40,0
57,182677,Bachelors,13,4508,0,40,0
32,112137,Preschool,1,4508,0,40,0
23,188409,11th,7,4508,0,25,0
39,291665,HS-grad,9,4508,0,24,0
22,200109,HS-grad,9,4508,0,40,0
56,105363,Bachelors,13,4508,0,40,0
43,343061,7th-8th,4,4508,0,40,0
28,163265,9th,5,4508,0,40,0
21,103277,12th,8,4508,0,30,0
34,254304,HS-grad,9,4508,0,90,0
32,201988,Prof-school,15,4508,0,40,0
38,167440,Bachelors,13,4508,0,40,0
27,406662,HS-grad,9,4416,0,40,0
25,272428,HS-grad,9,4416,0,42,0
25,164938,HS-grad,9,4416,0,40,0
50,114758,Bachelors,13,4416,0,45,0
49,173115,10th,6,4416,0,99,0
33,153151,HS-grad,9,4416,0,40,0
22,302347,HS-grad,9,4416,0,40,0
56,178033,Some-college,10,4416,0,60,0
34,154874,HS-grad,9,4416,0,30,0
54,155755,HS-grad,9,4416,0,25,0
25,148460,HS-grad,9,4416,0,40,0
20,168187,Some-college,10,4416,0,25,0
38,120985,HS-grad,9,4386,0,35,0
55,238638,HS-grad,9,4386,0,40,1
40,144995,Assoc-voc,11,4386,0,40,0
53,194259,Some-college,10,4386,0,40,1
55,387569,HS-grad,9,4386,0,40,1
50,75472,HS-grad,9,4386,0,40,0
45,36228,Bachelors,13,4386,0,35,1
38,31069,Assoc-voc,11,4386,0,40,1
53,174102,7th-8th,4,4386,0,50,1
46,503923,HS-grad,9,4386,0,40,1
42,255847,HS-grad,9,4386,0,48,1
51,335997,HS-grad,9,4386,0,55,1
43,313022,HS-grad,9,4386,0,40,1
47,265097,HS-grad,9,4386,0,40,1
51,306784,HS-grad,9,4386,0,40,1
31,182237,Assoc-acdm,12,4386,0,45,1
30,110643,Masters,14,4386,0,40,1
44,98779,10th,6,4386,0,60,0
29,144259,Bachelors,13,4386,0,80,1
48,248164,Bachelors,13,4386,0,50,1
51,123703,HS-grad,9,4386,0,40,1
35,36214,Bachelors,13,4386,0,47,1
48,141944,HS-grad,9,4386,0,40,1
41,156566,Bachelors,13,4386,0,50,1
54,242606,Masters,14,4386,0,45,1
31,110554,HS-grad,9,4386,0,40,1
44,120057,Assoc-acdm,12,4386,0,45,1
51,73670,Doctorate,16,4386,0,52,1
61,160625,Bachelors,13,4386,0,15,1
63,180911,11th,7,4386,0,37,1
51,29580,11th,7,4386,0,30,1
35,209214,HS-grad,9,4386,0,35,1
52,204447,HS-grad,9,4386,0,40,1
24,117959,HS-grad,9,4386,0,40,1
33,195576,HS-grad,9,4386,0,60,0
44,241851,Assoc-voc,11,4386,0,40,1
57,291529,Bachelors,13,4386,0,13,1
47,329144,HS-grad,9,4386,0,45,1
44,184105,Assoc-acdm,12,4386,0,40,1
45,120724,Masters,14,4386,0,40,0
37,219546,Assoc-voc,11,4386,0,44,1
31,240771,Some-college,10,4386,0,50,1
53,151580,Assoc-voc,11,4386,0,40,1
34,209691,Assoc-voc,11,4386,0,50,1
29,51944,HS-grad,9,4386,0,40,1
53,216931,Some-college,10,4386,0,40,1
44,193425,Masters,14,4386,0,40,1
48,449354,HS-grad,9,4386,0,45,1
34,177331,Some-college,10,4386,0,40,1
44,167005,Some-college,10,4386,0,55,0
29,104423,Some-college,10,4386,0,45,1
51,349431,HS-grad,9,4386,0,40,1
37,215503,HS-grad,9,4386,0,45,1
34,169527,Some-college,10,4386,0,20,0
40,70539,Some-college,10,4386,0,50,0
46,269652,Some-college,10,4386,0,38,1
37,188563,Some-college,10,4386,0,50,1
36,138940,Bachelors,13,4386,0,50,1
31,319146,Assoc-voc,11,4386,0,40,1
53,70387,Masters,14,4386,0,40,1
46,51271,HS-grad,9,4386,0,70,0
32,123964,Some-college,10,4386,0,50,0
38,160808,HS-grad,9,4386,0,48,0
43,118853,Some-college,10,4386,0,99,1
53,133219,HS-grad,9,4386,0,30,1
45,294671,Assoc-voc,11,4386,0,38,1
41,433989,Assoc-voc,11,4386,0,60,1
63,117473,Some-college,10,4386,0,40,1
42,69333,Assoc-voc,11,4386,0,80,1
40,132222,Some-college,10,4386,0,50,1
24,556660,HS-grad,9,4101,0,50,0
21,255957,Some-college,10,4101,0,40,0
32,115631,Some-college,10,4101,0,50,0
56,191917,Assoc-acdm,12,4101,0,40,0
35,31095,Some-college,10,4101,0,60,0
43,59107,HS-grad,9,4101,0,40,0
31,369825,Bachelors,13,4101,0,50,0
56,168625,HS-grad,9,4101,0,40,0
23,211049,Some-college,10,4101,0,40,0
21,20728,HS-grad,9,4101,0,40,0
25,321205,Bachelors,13,4101,0,35,0
31,188108,HS-grad,9,4101,0,40,0
27,142621,Bachelors,13,4101,0,40,0
37,143582,Assoc-voc,11,4101,0,35,0
19,223648,HS-grad,9,4101,0,48,0
23,32950,Some-college,10,4101,0,40,0
28,135567,Bachelors,13,4101,0,60,0
54,137815,12th,8,4101,0,40,0
36,108320,HS-grad,9,4101,0,40,0
25,149943,HS-grad,9,4101,0,60,0
28,377869,Some-college,10,4064,0,25,0
59,146013,Some-college,10,4064,0,40,0
58,110517,Doctorate,16,4064,0,40,0
43,149670,Some-college,10,4064,0,15,0
39,187046,HS-grad,9,4064,0,38,0
26,164018,Bachelors,13,4064,0,50,0
63,143098,HS-grad,9,4064,0,40,0
32,217296,HS-grad,9,4064,0,22,0
47,170850,HS-grad,9,4064,0,60,0
35,28572,Some-college,10,4064,0,35,0
38,122493,Bachelors,13,4064,0,40,0
52,177727,10th,6,4064,0,45,0
32,70985,HS-grad,9,4064,0,40,0
35,126569,Some-college,10,4064,0,40,0
54,234938,HS-grad,9,4064,0,55,0
49,40000,Bachelors,13,4064,0,44,0
40,316820,7th-8th,4,4064,0,40,0
40,145439,5th-6th,3,4064,0,40,0
43,484861,Some-college,10,4064,0,38,0
31,176185,Bachelors,13,4064,0,40,0
50,50178,Some-college,10,4064,0,55,0
46,181810,HS-grad,9,4064,0,40,0
27,196386,Assoc-acdm,12,4064,0,40,0
34,34848,Some-college,10,4064,0,40,0
61,180079,Doctorate,16,4064,0,40,0
55,226875,HS-grad,9,4064,0,40,0
33,293550,Some-college,10,4064,0,40,0
31,182191,Bachelors,13,4064,0,30,0
32,317809,Bachelors,13,4064,0,50,0
49,297884,HS-grad,9,4064,0,50,0
36,267556,HS-grad,9,4064,0,40,0
42,195096,HS-grad,9,4064,0,40,0
30,281030,Assoc-voc,11,4064,0,40,0
38,344480,HS-grad,9,4064,0,40,0
26,39092,Some-college,10,4064,0,50,0
47,178341,Bachelors,13,4064,0,60,0
47,200471,Assoc-voc,11,4064,0,40,0
51,86332,Assoc-voc,11,4064,0,55,0
28,294936,HS-grad,9,4064,0,45,0
34,155781,HS-grad,9,4064,0,50,0
46,285750,HS-grad,9,4064,0,55,0
45,288437,HS-grad,9,4064,0,40,0
47,174525,HS-grad,9,3942,0,40,0
41,187881,Some-college,10,3942,0,40,0
38,450924,12th,8,3942,0,40,0
29,184596,11th,7,3942,0,50,0
50,166220,Assoc-acdm,12,3942,0,40,0
45,192835,HS-grad,9,3942,0,40,0
41,103759,Some-college,10,3942,0,40,0
23,209034,HS-grad,9,3942,0,40,0
59,340591,10th,6,3942,0,40,0
38,331395,7th-8th,4,3942,0,84,0
26,208326,HS-grad,9,3942,0,45,0
35,145704,HS-grad,9,3942,0,35,0
27,243569,11th,7,3942,0,40,0
61,229744,1st-4th,2,3942,0,20,0
36,53606,Assoc-voc,11,3908,0,8,0
45,311671,Assoc-voc,11,3908,0,40,0
32,187560,Prof-school,15,3908,0,40,0
36,160035,HS-grad,9,3908,0,55,0
43,177905,HS-grad,9,3908,0,40,0
59,191965,11th,7,3908,0,28,0
27,152683,HS-grad,9,3908,0,35,0
24,196816,Bachelors,13,3908,0,40,0
34,36069,HS-grad,9,3908,0,46,0
31,213643,HS-grad,9,3908,0,40,0
31,66278,Some-college,10,3908,0,40,0
32,207685,HS-grad,9,3908,0,40,0
42,424855,Some-college,10,3908,0,40,0
38,36989,Bachelors,13,3908,0,70,0
58,244605,Assoc-voc,11,3908,0,40,0
51,101722,7th-8th,4,3908,0,47,0
51,105943,HS-grad,9,3908,0,40,0
44,107584,Masters,14,3908,0,50,0
23,193586,HS-grad,9,3908,0,40,0
27,188941,Some-college,10,3908,0,40,0
35,143152,Some-college,10,3908,0,27,0
33,55699,HS-grad,9,3908,0,40,0
28,327533,HS-grad,9,3908,0,40,0
42,320744,HS-grad,9,3908,0,45,0
33,152351,Some-college,10,3908,0,40,0
21,163870,10th,6,3908,0,40,0
34,231043,Assoc-voc,11,3908,0,45,0
31,256362,Bachelors,13,3908,0,50,0
51,312477,Some-college,10,3908,0,40,0
35,89508,Some-college,10,3908,0,60,0
36,34378,Assoc-voc,11,3908,0,75,0
58,212864,HS-grad,9,3908,0,40,0
54,123592,HS-grad,9,3887,0,35,0
37,277022,HS-grad,9,3887,0,40,0
28,526528,Some-college,10,3887,0,40,0
32,200469,Some-college,10,3887,0,40,0
32,356689,HS-grad,9,3887,0,40,0
32,269182,Some-college,10,3887,0,40,0
69,69209,Bachelors,13,3818,0,30,0
67,192916,HS-grad,9,3818,0,11,0
65,113323,Assoc-acdm,12,3818,0,40,0
65,178931,HS-grad,9,3818,0,40,0
68,144056,HS-grad,9,3818,0,40,0
77,177550,Bachelors,13,3818,0,14,0
65,115498,Bachelors,13,3818,0,10,0
37,758700,9th,5,3781,0,50,0
20,34568,HS-grad,9,3781,0,35,0
32,400535,HS-grad,9,3781,0,40,0
60,88055,Prof-school,15,3781,0,16,0
50,176867,Doctorate,16,3781,0,40,0
58,298601,9th,5,3781,0,40,0
33,163110,HS-grad,9,3781,0,40,0
20,194630,HS-grad,9,3781,0,50,0
21,262280,Some-college,10,3781,0,40,0
22,154235,Some-college,10,3781,0,35,0
52,230657,HS-grad,9,3781,0,40,0
48,373366,1st-4th,2,3781,0,50,0
35,538583,11th,7,3674,0,40,0
33,40681,Some-college,10,3674,0,16,0
36,130926,Bachelors,13,3674,0,40,0
50,166419,11th,7,3674,0,40,0
23,193090,Some-college,10,3674,0,40,0
64,239529,11th,7,3674,0,35,0
21,148211,HS-grad,9,3674,0,50,0
25,40512,Bachelors,13,3674,0,30,0
44,408717,HS-grad,9,3674,0,50,0
41,89942,HS-grad,9,3674,0,45,0
29,419722,Assoc-acdm,12,3674,0,40,0
46,270693,HS-grad,9,3674,0,30,0
32,426467,1st-4th,2,3674,0,40,0
24,103064,Bachelors,13,3674,0,40,0
61,128848,HS-grad,9,3471,0,40,0
74,340939,9th,5,3471,0,40,0
63,273010,HS-grad,9,3471,0,40,0
64,237379,HS-grad,9,3471,0,40,0
73,242769,HS-grad,9,3471,0,40,0
37,259846,Assoc-voc,11,3471,0,40,0
72,116640,Some-college,10,3471,0,20,0
66,47358,10th,6,3471,0,40,0
39,157443,Masters,14,3464,0,40,0
39,129597,Bachelors,13,3464,0,40,0
38,203836,HS-grad,9,3464,0,40,0
32,209103,Some-college,10,3464,0,40,0
40,428584,HS-grad,9,3464,0,20,0
41,227734,HS-grad,9,3464,0,40,0
36,216256,HS-grad,9,3464,0,30,0
26,302097,HS-grad,9,3464,0,48,0
29,70604,HS-grad,9,3464,0,40,0
38,364958,HS-grad,9,3464,0,40,0
27,267325,HS-grad,9,3464,0,40,0
39,42186,HS-grad,9,3464,0,20,0
54,28683,HS-grad,9,3464,0,40,0
37,212512,HS-grad,9,3464,0,50,0
31,149507,Assoc-voc,11,3464,0,38,0
38,184456,HS-grad,9,3464,0,80,0
31,209103,Some-college,10,3464,0,45,0
46,248059,HS-grad,9,3464,0,40,0
37,236990,Some-college,10,3464,0,40,0
30,151001,5th-6th,3,3464,0,40,0
32,184440,Some-college,10,3464,0,40,0
36,115360,10th,6,3464,0,40,0
55,141727,Bachelors,13,3464,0,40,0
36,280169,Some-college,10,3456,0,8,0
75,31428,HS-grad,9,3456,0,40,0
71,250263,Some-college,10,3432,0,30,0
70,278139,HS-grad,9,3432,0,40,0
71,108390,Some-college,10,3432,0,20,0
66,179285,HS-grad,9,3432,0,20,0
25,262245,Assoc-voc,11,3418,0,40,0
33,207267,10th,6,3418,0,35,0
29,286452,Assoc-acdm,12,3418,0,40,0
25,195914,Some-college,10,3418,0,30,0
29,339100,11th,7,3418,0,48,0
27,249362,Some-college,10,3411,0,40,0
44,193459,Assoc-voc,11,3411,0,40,0
62,225652,7th-8th,4,3411,0,50,0
39,297847,9th,5,3411,0,34,0
62,94931,Assoc-voc,11,3411,0,40,0
51,147954,HS-grad,9,3411,0,38,0
40,55363,HS-grad,9,3411,0,40,0
29,233421,Bachelors,13,3411,0,45,0
47,138342,11th,7,3411,0,40,0
37,219546,Bachelors,13,3411,0,47,0
30,72887,HS-grad,9,3411,0,40,0
50,158948,7th-8th,4,3411,0,40,0
44,96249,Some-college,10,3411,0,40,0
28,190836,HS-grad,9,3411,0,40,0
26,255193,11th,7,3411,0,40,0
41,439919,5th-6th,3,3411,0,40,0
61,180382,5th-6th,3,3411,0,45,0
46,171228,HS-grad,9,3411,0,35,0
56,201318,9th,5,3411,0,50,0
64,146272,Some-college,10,3411,0,15,0
38,163204,HS-grad,9,3411,0,25,0
55,132887,HS-grad,9,3411,0,40,0
29,413297,Some-college,10,3411,0,70,0
33,60567,HS-grad,9,3411,0,40,0
51,122159,Some-college,10,3325,0,40,0
25,221757,HS-grad,9,3325,0,45,0
49,50282,Some-college,10,3325,0,45,0
45,273194,HS-grad,9,3325,0,40,0
45,330535,HS-grad,9,3325,0,40,0
34,182177,HS-grad,9,3325,0,35,0
24,182812,Some-college,10,3325,0,52,0
43,218558,Bachelors,13,3325,0,40,0
58,140363,HS-grad,9,3325,0,30,0
26,95806,Some-college,10,3325,0,40,0
29,159768,HS-grad,9,3325,0,40,0
47,175958,Bachelors,13,3325,0,60,0
47,184005,HS-grad,9,3325,0,45,0
48,348144,Some-college,10,3325,0,53,0
26,120238,Bachelors,13,3325,0,40,0
31,188900,Assoc-acdm,12,3325,0,35,0
22,310152,Some-college,10,3325,0,40,0
38,51100,Bachelors,13,3325,0,40,0
21,189888,HS-grad,9,3325,0,60,0
60,128367,Some-college,10,3325,0,42,0
51,209320,Prof-school,15,3325,0,40,0
31,193231,Bachelors,13,3325,0,60,0
29,157612,Bachelors,13,3325,0,45,0
49,323798,Some-college,10,3325,0,50,0
35,246449,HS-grad,9,3325,0,50,0
31,286406,HS-grad,9,3325,0,40,0
28,230856,Some-college,10,3325,0,50,0
48,247685,Some-college,10,3325,0,40,0
40,222011,Masters,14,3325,0,40,0
42,397346,HS-grad,9,3325,0,40,0
33,460408,HS-grad,9,3325,0,50,0
41,152742,Assoc-voc,11,3325,0,40,0
40,168071,Assoc-voc,11,3325,0,40,0
27,314240,Assoc-acdm,12,3325,0,40,0
36,32709,Some-college,10,3325,0,45,0
25,247025,Bachelors,13,3325,0,48,0
25,361493,Bachelors,13,3325,0,40,0
25,167835,Bachelors,13,3325,0,40,0
27,66824,Bachelors,13,3325,0,43,0
27,287476,HS-grad,9,3325,0,40,0
26,108019,HS-grad,9,3325,0,40,0
48,108557,Some-college,10,3325,0,60,0
46,256909,HS-grad,9,3325,0,45,0
44,185057,Bachelors,13,3325,0,40,0
30,195576,Some-college,10,3325,0,50,0
23,91733,Bachelors,13,3325,0,40,0
46,65353,Some-college,10,3325,0,55,0
29,114158,Bachelors,13,3325,0,10,0
42,246862,Some-college,10,3325,0,40,0
41,320744,HS-grad,9,3325,0,50,0
52,114228,HS-grad,9,3325,0,40,0
46,327786,Assoc-voc,11,3325,0,42,0
59,152968,Some-college,10,3325,0,40,0
67,116057,HS-grad,9,3273,0,16,0
66,38621,Assoc-voc,11,3273,0,40,0
66,376506,Doctorate,16,3273,0,40,0
73,127858,Some-college,10,3273,0,40,0
68,191581,Masters,14,3273,0,40,0
69,92472,10th,6,3273,0,45,0
54,183611,Some-college,10,3137,0,50,0
31,247328,9th,5,3137,0,40,0
45,239093,Some-college,10,3137,0,40,0
38,170020,HS-grad,9,3137,0,45,0
37,195148,HS-grad,9,3137,0,40,0
41,282948,Some-college,10,3137,0,40,0
37,73199,Bachelors,13,3137,0,77,0
64,202984,HS-grad,9,3137,0,40,0
47,80282,Bachelors,13,3137,0,40,0
29,183627,HS-grad,9,3137,0,48,0
57,57071,Some-college,10,3137,0,40,0
25,335005,Some-college,10,3137,0,40,0
51,118259,HS-grad,9,3137,0,60,0
28,66777,Assoc-voc,11,3137,0,40,0
45,273194,HS-grad,9,3137,0,35,0
37,78928,9th,5,3137,0,40,0
44,889965,HS-grad,9,3137,0,30,0
39,258276,Bachelors,13,3137,0,40,0
53,150980,Some-college,10,3137,0,40,0
44,194636,HS-grad,9,3137,0,50,0
50,266945,HS-grad,9,3137,0,40,0
50,160572,HS-grad,9,3137,0,47,0
51,282549,HS-grad,9,3137,0,40,0
60,121319,7th-8th,4,3137,0,40,0
35,180686,HS-grad,9,3137,0,40,0
40,153489,HS-grad,9,3137,0,40,0
42,125280,Bachelors,13,3137,0,40,0
37,183735,HS-grad,9,3137,0,30,0
60,95445,Some-college,10,3137,0,46,0
31,265807,Assoc-voc,11,3137,0,50,0
52,30118,Some-college,10,3137,0,42,0
36,179896,HS-grad,9,3137,0,40,0
36,245090,Some-college,10,3137,0,50,0
38,245372,Some-college,10,3137,0,50,0
30,113838,Assoc-voc,11,3137,0,60,0
31,109055,HS-grad,9,3137,0,45,0
46,101722,Some-college,10,3137,0,40,0
33,169879,Bachelors,13,3103,0,47,1
37,186934,11th,7,3103,0,44,1
50,767403,HS-grad,9,3103,0,40,1
41,118212,Bachelors,13,3103,0,40,1
26,167350,Some-college,10,3103,0,40,1
51,120173,Assoc-voc,11,3103,0,50,1
33,155343,HS-grad,9,3103,0,40,1
36,24106,HS-grad,9,3103,0,40,1
39,127772,HS-grad,9,3103,0,44,1
51,237735,HS-grad,9,3103,0,40,1
36,131239,Bachelors,13,3103,0,45,1
48,235646,Some-college,10,3103,0,40,1
32,34104,HS-grad,9,3103,0,55,1
50,71417,HS-grad,9,3103,0,40,1
50,69345,Assoc-voc,11,3103,0,55,1
41,120539,Some-college,10,3103,0,40,1
52,99307,Assoc-acdm,12,3103,0,48,1
44,152629,Bachelors,13,3103,0,40,1
56,176118,HS-grad,9,3103,0,40,1
37,39089,Some-college,10,3103,0,50,1
35,181705,HS-grad,9,3103,0,40,1
34,353881,Assoc-voc,11,3103,0,60,1
62,121319,Bachelors,13,3103,0,40,1
43,115323,Bachelors,13,3103,0,40,1
28,215955,Bachelors,13,3103,0,40,1
43,99212,Assoc-voc,11,3103,0,48,1
57,298507,Bachelors,13,3103,0,40,1
47,340982,Some-college,10,3103,0,40,1
50,158294,Assoc-voc,11,3103,0,40,1
33,58702,Assoc-voc,11,3103,0,50,1
54,139703,Some-college,10,3103,0,40,1
47,33710,Bachelors,13,3103,0,60,1
33,150570,Bachelors,13,3103,0,43,1
52,229983,Prof-school,15,3103,0,30,1
39,306646,Some-college,10,3103,0,50,1
55,105582,HS-grad,9,3103,0,40,1
57,211804,Bachelors,13,3103,0,50,1
40,220977,Doctorate,16,3103,0,40,1
60,194252,Masters,14,3103,0,40,1
26,242464,HS-grad,9,3103,0,40,1
36,181382,Assoc-voc,11,3103,0,40,1
32,205152,HS-grad,9,3103,0,40,1
39,336226,HS-grad,9,3103,0,60,1
51,276456,Assoc-acdm,12,3103,0,30,1
27,221366,Some-college,10,3103,0,50,1
41,293485,Some-college,10,3103,0,40,1
61,160942,Masters,14,3103,0,50,0
38,383239,10th,6,3103,0,40,1
40,167081,Masters,14,3103,0,50,0
43,358199,Some-college,10,3103,0,40,1
46,33842,Some-college,10,3103,0,40,1
54,169719,Bachelors,13,3103,0,40,1
36,58343,Bachelors,13,3103,0,42,1
49,54772,HS-grad,9,3103,0,45,1
52,210736,Some-college,10,3103,0,55,1
55,101468,HS-grad,9,3103,0,40,1
38,146042,Bachelors,13,3103,0,60,1
39,280570,Bachelors,13,3103,0,50,1
59,258579,Some-college,10,3103,0,35,1
34,175856,Bachelors,13,3103,0,55,1
42,78765,Some-college,10,3103,0,45,1
46,423222,Some-college,10,3103,0,60,1
53,159876,HS-grad,9,3103,0,72,0
51,156802,HS-grad,9,3103,0,60,1
34,198265,Some-college,10,3103,0,40,1
35,37778,Assoc-voc,11,3103,0,55,0
51,145409,Some-college,10,3103,0,48,1
50,156951,Assoc-acdm,12,3103,0,40,1
55,322691,Masters,14,3103,0,55,1
37,105803,HS-grad,9,3103,0,45,1
48,188432,HS-grad,9,3103,0,46,1
25,259299,Some-college,10,3103,0,50,1
39,49020,Bachelors,13,3103,0,48,1
45,168598,12th,8,3103,0,40,1
45,118081,Some-college,10,3103,0,42,0
46,186172,Bachelors,13,3103,0,40,1
28,303674,HS-grad,9,3103,0,20,0
18,184016,HS-grad,9,3103,0,40,0
46,31432,HS-grad,9,3103,0,52,1
34,99872,Masters,14,3103,0,40,1
30,114912,Bachelors,13,3103,0,60,1
25,353795,Some-college,10,3103,0,40,1
56,89922,HS-grad,9,3103,0,45,1
44,124747,HS-grad,9,3103,0,40,1
29,278637,Bachelors,13,3103,0,45,1
61,71467,HS-grad,9,3103,0,40,1
46,120902,Bachelors,13,3103,0,37,1
30,101345,Bachelors,13,3103,0,55,1
46,33794,Bachelors,13,3103,0,40,1
44,277488,Some-college,10,3103,0,40,1
60,187794,HS-grad,9,3103,0,60,1
45,179659,Bachelors,13,3103,0,40,1
53,53197,Masters,14,3103,0,40,1
55,143949,Masters,14,3103,0,45,1
41,167106,Bachelors,13,3103,0,35,1
30,345522,HS-grad,9,3103,0,70,1
37,377798,Some-college,10,3103,0,40,1
69,108196,9th,5,2993,0,40,0
70,158642,HS-grad,9,2993,0,20,0
40,50442,Some-college,10,2977,0,35,0
40,197923,Bachelors,13,2977,0,40,0
35,172475,Bachelors,13,2977,0,45,0
34,269723,HS-grad,9,2977,0,50,0
36,275653,7th-8th,4,2977,0,40,0
39,160728,HS-grad,9,2977,0,40,0
32,116055,HS-grad,9,2977,0,35,0
42,109462,Bachelors,13,2977,0,40,0
78,182977,HS-grad,9,2964,0,40,0
71,157909,Some-college,10,2964,0,60,0
69,370888,Assoc-acdm,12,2964,0,6,0
69,159522,7th-8th,4,2964,0,40,0
79,172220,7th-8th,4,2964,0,30,0
66,186032,Assoc-voc,11,2964,0,30,0
70,149040,HS-grad,9,2964,0,12,0
90,82628,HS-grad,9,2964,0,12,0
69,107575,HS-grad,9,2964,0,35,0
51,120914,7th-8th,4,2961,0,40,0
62,302142,HS-grad,9,2961,0,30,0
20,279538,11th,7,2961,0,35,0
66,116468,Masters,14,2936,0,20,0
81,247232,10th,6,2936,0,28,0
58,407138,7th-8th,4,2936,0,50,0
59,108496,Some-college,10,2907,0,40,0
26,48718,10th,6,2907,0,40,0
23,55674,Bachelors,13,2907,0,40,0
36,544686,HS-grad,9,2907,0,40,0
26,116044,11th,7,2907,0,50,0
56,266091,Bachelors,13,2907,0,52,0
31,511289,HS-grad,9,2907,0,99,0
22,385077,HS-grad,9,2907,0,40,0
23,138768,Bachelors,13,2907,0,40,0
25,104993,9th,5,2907,0,40,0
18,225859,Some-college,10,2907,0,30,0
59,284834,Bachelors,13,2885,0,30,0
41,187821,HS-grad,9,2885,0,40,0
35,174856,HS-grad,9,2885,0,40,0
56,286487,HS-grad,9,2885,0,45,0
47,483596,HS-grad,9,2885,0,32,0
35,306678,HS-grad,9,2885,0,40,0
36,285020,HS-grad,9,2885,0,40,0
56,54260,Doctorate,16,2885,0,40,0
55,216941,HS-grad,9,2885,0,40,0
27,165365,HS-grad,9,2885,0,40,0
22,31387,Bachelors,13,2885,0,25,0
48,118889,HS-grad,9,2885,0,15,0
27,57052,HS-grad,9,2885,0,40,0
34,205256,HS-grad,9,2885,0,80,0
47,133969,Bachelors,13,2885,0,65,0
26,345405,HS-grad,9,2885,0,40,0
61,35001,7th-8th,4,2885,0,40,0
42,23813,Some-college,10,2885,0,30,0
25,120238,Some-college,10,2885,0,43,0
28,148429,HS-grad,9,2885,0,40,0
42,101709,Assoc-voc,11,2885,0,40,0
42,319016,HS-grad,9,2885,0,45,0
50,108933,9th,5,2885,0,40,0
24,437666,HS-grad,9,2885,0,50,0
27,358636,Some-college,10,2829,0,70,0
38,234962,HS-grad,9,2829,0,30,0
35,356838,Some-college,10,2829,0,55,0
26,182178,Some-college,10,2829,0,40,0
39,31848,Some-college,10,2829,0,90,0
39,84954,Some-college,10,2829,0,65,0
36,103323,Assoc-acdm,12,2829,0,40,0
40,144594,HS-grad,9,2829,0,40,0
32,183811,HS-grad,9,2829,0,40,0
41,150533,HS-grad,9,2829,0,40,0
25,104097,Bachelors,13,2829,0,60,0
29,170301,HS-grad,9,2829,0,40,0
35,77146,HS-grad,9,2829,0,45,0
62,238913,Some-college,10,2829,0,24,0
39,231141,HS-grad,9,2829,0,40,0
30,130021,7th-8th,4,2829,0,40,0
54,108435,Some-college,10,2829,0,30,0
43,154210,HS-grad,9,2829,0,60,0
47,237731,HS-grad,9,2829,0,65,0
31,156763,HS-grad,9,2829,0,40,0
34,340917,Prof-school,15,2829,0,50,0
27,215955,Some-college,10,2829,0,40,0
40,27821,Assoc-voc,11,2829,0,40,0
45,213140,10th,6,2829,0,40,0
28,416577,HS-grad,9,2829,0,40,0
61,171831,HS-grad,9,2829,0,45,0
41,104892,Some-college,10,2829,0,40,0
29,157308,11th,7,2829,0,14,0
62,203525,7th-8th,4,2829,0,40,0
53,257940,HS-grad,9,2829,0,40,0
45,31478,Bachelors,13,2829,0,60,0
75,248833,HS-grad,9,2653,0,14,0
70,216390,9th,5,2653,0,40,0
70,139889,Some-college,10,2653,0,70,0
75,104896,HS-grad,9,2653,0,20,0
90,214594,7th-8th,4,2653,0,40,0
24,296045,7th-8th,4,2635,0,38,0
29,30069,HS-grad,9,2635,0,40,0
39,326342,11th,7,2635,0,37,0
33,133503,HS-grad,9,2635,0,16,0
37,192251,10th,6,2635,0,40,0
54,31588,HS-grad,9,2635,0,40,0
64,213574,HS-grad,9,2635,0,10,0
39,117166,10th,6,2635,0,40,0
64,116084,HS-grad,9,2635,0,40,0
